OFFICE,STATE,OH,NAME,PARTY,ELECYR,ELECTP,QUESTION,POSPCT,NEGPCT,RATINGSC,POLLSTER,DAYIN,MONTHIN,YEARIN,DATEIN,DAYOUT,MONTHOUT,YEAROUT,DATEOUT,SAMPLE,TYPE,SOURCE,SOURCED,,,,,,
2,28,9,Guinn,2,2002,2,1,54,39,3,9023,14,7,2006,7/14/2006,16,7,2006,7/16/2006,600,3,32,,,,,,,
2,28,9,Guinn,2,2002,2,1,53,40,3,9023,11,8,2006,8/11/2006,13,8,2006,8/13/2006,600,3,32,,,,,,,
2,28,9,Guinn,2,2002,2,1,55,38,3,9023,14,9,2006,9/14/2006,17,9,2006,9/17/2006,600,3,32,,,,,,,
2,28,9,Guinn,2,2002,2,1,52,37,3,9023,12,10,2006,10/12/2006,15,10,2006,10/15/2006,600,3,32,,,,,,,
2,28,9,Guinn,2,2002,2,1,59,32,3,9023,8,11,2006,11/8/2006,11,11,2006,11/11/2006,600,3,32,,,,,,,
2,28,10,Gibbons,2,2006,1,1,29,33,3,7029,6,3,2007,3/6/2007,9,3,2007,3/9/2007,500,13,16,,,,,,,
2,28,10,Gibbons,2,2006,1,1,30,47,3,9011,16,4,2007,4/16/2007,18,4,2007,4/18/2007,600,13,16,,,,,,,
2,28,10,Gibbons,2,2006,1,1,22,65,3,9001,30,4,2007,4/30/2007,1,5,2007,5/1/2007,625,13,16,,,,,,,
2,28,10,Gibbons,2,2006,1,1,33,49,3,9011,14,8,2007,8/14/2007,16,8,2007,8/16/2007,600,1,16,,,,,,,
2,28,10,Gibbons,2,2006,1,1,30,29,3,9001,9,10,2007,10/9/2007,11,10,2007,10/11/2007,625,13,16,,,,,,,
2,28,10,Gibbons,2,2006,1,1,41,54,10,9001,3,12,2007,12/3/2007,5,12,2007,12/5/2007,625,13,16,,,,,,,
2,28,10,Gibbons,2,2006,1,1,21,74,10,9001,9,6,2008,6/9/2008,11,6,2008,6/11/2008,625,13,16,,,,,,,
2,28,10,Gibbons,2,2006,1,1,23,73,10,9001,13,8,2008,8/13/2008,15,8,2008,8/15/2008,400,1,16,,,,,,,
2,28,10,Gibbons,2,2006,1,1,25,61,3,9011,25,1,2009,1/25/2009,27,1,2009,1/27/2009,600,2,16,,,,,,,
2,28,10,Gibbons,2,2006,1,1,17,52,5,9001,12,5,2009,5/12/2009,14,5,2009,5/14/2009,625,13,16,,,,,,,
2,28,10,Gibbons,2,2006,1,1,14,82,10,9001,18,6,2009,6/18/2009,19,6,2009,6/19/2009,625,13,16,,,,,,,
2,28,10,Gibbons,2,2006,1,1,17,61,5,9011,31,8,2009,8/31/2009,2,9,2009,9/2/2009,600,1,16,,,,,,,
2,28,10,Gibbons,2,2006,1,1,14,51,5,9001,6,10,2009,10/6/2009,8,10,2009,10/8/2009,500,13,16,,,,,,,
2,29,5,Powell,2,1959,1,,13,26,10,9007,1,6,1962,6/1/1962,1,6,1962,6/1/1962,425,2,,,,,,,,
2,29,5,Powell,2,1959,1,,26,29,10,9007,1,6,1962,6/1/1962,1,6,1962,6/1/1962,425,2,,,,,,,,
2,29,5,Powell,2,1959,1,,27,43,10,9007,1,6,1962,6/1/1962,1,6,1962,6/1/1962,425,2,,,,,,,,
2,29,5,Powell,2,1959,1,,29,35,10,9007,1,6,1962,6/1/1962,1,6,1962,6/1/1962,425,2,,,,,,,,
2,29,5,Powell,2,1959,1,,32,45,10,9007,1,6,1962,6/1/1962,1,6,1962,6/1/1962,425,2,,,,,,,,
2,29,5,Powell,2,1959,1,,36,40,10,9007,1,6,1962,6/1/1962,1,6,1962,6/1/1962,425,2,,,,,,,,
2,29,5,Powell,2,1959,1,,38,39,10,9007,1,6,1962,6/1/1962,1,6,1962,6/1/1962,425,2,,,,,,,,
2,29,5,Powell,2,1959,1,,63,20,10,9007,1,6,1962,6/1/1962,1,6,1962,6/1/1962,425,2,,,,,,,,
2,29,5,Powell,2,1959,1,,70,16,10,9007,1,6,1962,6/1/1962,1,6,1962,6/1/1962,425,2,,,,,,,,
2,29,5,Powell,2,1959,1,,73,17,10,9007,1,6,1962,6/1/1962,1,6,1962,6/1/1962,425,2,,,,,,,,
2,29,5,King,2,1963,1,1,80,15,10,9007,1,2,1968,2/1/1968,1,2,1968,2/1/1968,293,6,,,,,,,,
2,29,13,Gregg,2,1988,1,1,40,52,1,2901,14,5,1990,5/14/1990,11,6,1990,6/11/1990,525,3,,,,,,,,
2,29,13,Gregg,2,1990,2,1,34,57,1,2901,7,6,1991,6/7/1991,14,6,1991,6/14/1991,507,3,,,,,,,,
2,29,13,Gregg,2,1990,2,1,41,44,3,2901,,9,1991,9//1991,,9,1991,9//1991,390,,,,,,,,,
2,29,13,Gregg,2,1990,2,1,52,28,3,2901,9,9,1991,9/9/1991,16,9,1991,9/16/1991,505,3,,,,,,,,
2,29,13,Gregg,2,1990,2,1,40,33,5,9001,,12,1991,12//1991,,12,1991,12//1991,,,,,,,,,,
2,29,13,Gregg,2,1990,2,1,45,37,3,2901,,12,1991,12//1991,,12,1991,12//1991,394,,,,,,,,,
2,29,13,Gregg,2,1990,2,1,44,33,3,2901,16,12,1991,12/16/1991,23,12,1991,12/23/1991,504,3,,,,,,,,
2,29,13,Gregg,2,1990,2,1,44,55,10,9001,20,12,1991,12/20/1991,22,12,1991,12/22/1991,827,1,,,,,,,,
2,29,13,Gregg,2,1990,2,1,46,41,3,2901,,3,1992,3//1992,,3,1992,3//1992,417,,,,,,,,,
2,29,13,Gregg,2,1990,2,1,46,37,5,2901,24,3,1992,3/24/1992,29,3,1992,3/29/1992,549,1,,,,,,,,
2,29,13,Gregg,2,1990,2,1,50,39,3,2901,,6,1992,6//1992,,6,1992,6//1992,413,,,,,,,,,
2,29,13,Gregg,2,1990,2,1,39,49,3,2901,9,9,1992,9/9/1992,13,9,1992,9/13/1992,434,,,,,,,,,
2,29,13,Gregg,2,1990,2,1,41,55,3,2902,,12,1992,12//1992,,12,1992,12//1992,,,,,,,,,,
2,29,14,Merrill,2,1992,1,1,52,11,3,2901,,3,1993,3//1993,,3,1993,3//1993,,,,,,,,,,
2,29,14,Merrill,2,1992,1,1,69,16,3,2902,,3,1993,3//1993,,3,1993,3//1993,,,,,,,,,,
2,29,14,Merrill,2,1992,1,1,60,13,3,2901,,6,1993,6//1993,,6,1993,6//1993,,,,,,,,,,
2,29,14,Merrill,2,1992,1,1,76,12,3,2902,18,6,1993,6/18/1993,24,6,1993,6/24/1993,400,3,,,,,,,,
2,29,14,Merrill,2,1992,1,1,79,10,3,2902,26,8,1993,8/26/1993,2,9,1993,9/2/1993,500,3,,,,,,,,
2,29,14,Merrill,2,1992,1,1,60,17,3,2901,5,9,1993,9/5/1993,18,9,1993,9/18/1993,504,3,2,10/11/93,,,,,,
2,29,14,Merrill,2,1992,1,1,60,14,3,2901,1,12,1993,12/1/1993,12,12,1993,12/12/1993,500,3,,,,,,,,
2,29,14,Merrill,2,1992,1,1,71,18,3,2902,31,3,1994,3/31/1994,6,4,1994,4/6/1994,480,2,,,,,,,,
2,29,14,Merrill,2,1992,1,1,68,19,3,2901,,9,1994,9//1994,,9,1994,9//1994,,,,,,,,,,
2,29,14,Merrill,2,1992,1,1,86,,3,2902,14,9,1994,9/14/1994,19,9,1994,9/19/1994,640,1,,,,,,,,
2,29,14,Merrill,2,1994,2,1,66,17,3,2901,3,3,1995,3/3/1995,14,3,1995,3/14/1995,503,3,,,,,,,,
2,29,14,Merrill,2,1994,2,1,59,21,3,2901,10,9,1995,9/10/1995,16,9,1995,9/16/1995,,2,,,,,,,,
2,29,14,Merrill,2,1994,2,1,63,32,1,9001,19,9,1995,9/19/1995,22,9,1995,9/22/1995,633,1,,,,,,,,
2,29,14,Merrill,2,1994,2,1,62,22,3,2901,10,12,1995,12/10/1995,15,12,1995,12/15/1995,400,2,,,,,,,,
2,29,14,Merrill,2,1994,2,1,57,28,3,2901,19,3,1996,3/19/1996,25,3,1996,3/25/1996,508,3,2901,,,,,,,
2,29,14,Merrill,2,1994,2,1,64,34,1,9001,3,9,1996,9/3/1996,4,9,1996,9/4/1996,637,1,,,,,,,,
2,29,14,Merrill,2,1994,2,1,70,17,3,2902,19,12,1996,12/19/1996,23,12,1996,12/23/1996,510,2,,,,,,,,
2,29,15,Shaheen,1,1996,1,1,71,16,3,2901,8,12,1997,12/8/1997,17,12,1997,12/17/1997,601,3,,,,,,,,
2,29,15,Shaheen,1,1998,1,1,66,25,3,2902,4,2,1999,2/4/1999,8,2,1999,2/8/1999,864,2,,,,,,,,
2,29,15,Shaheen,1,1998,1,1,66,33,1,9001,10,3,1999,3/10/1999,12,3,1999,3/12/1999,617,1,,,,,,,,
2,29,15,Shaheen,1,1998,1,1,32,49,3,2903,22,4,1999,4/22/1999,27,4,1999,4/27/1999,,7,The Bulletin,04/30/99,,,,,,
2,29,15,Shaheen,1,1998,1,1,41,42,3,2903,22,4,1999,4/22/1999,27,4,1999,4/27/1999,511,2,The Bulletin,04/30/99,,,,,,
2,29,15,Shaheen,1,1998,1,1,47,33,3,2903,22,4,1999,4/22/1999,27,4,1999,4/27/1999,,6,The Bulletin,04/30/99,,,,,,
2,29,15,Shaheen,1,1998,1,1,64,31,3,2901,26,4,1999,4/26/1999,2,5,1999,5/2/1999,700,1,1,,,,,,,
2,29,15,Shaheen,1,1998,1,1,46,30,3,2902,,5,1999,5//1999,,5,1999,5//1999,600,3,,,,,,,,
2,29,15,Shaheen,1,1998,1,1,64,31,3,2901,,5,1999,5//1999,,5,1999,5//1999,,,,,,,,,,
2,29,15,Shaheen,1,1998,1,1,66,27,3,2901,5,9,1999,9/5/1999,11,9,1999,9/11/1999,700,1,1,,,,,,,
2,29,15,Shaheen,1,1998,1,1,51,36,3,2905,19,10,1999,10/19/1999,24,10,1999,10/24/1999,1254,2,1,10/26/99,,,,,,
2,29,15,Shaheen,1,1998,1,1,49,38,3,2905,10,11,1999,11/10/1999,15,11,1999,11/15/1999,,7,1,,,,,,,
2,29,15,Shaheen,1,1998,1,1,58,30,3,2905,10,11,1999,11/10/1999,15,11,1999,11/15/1999,1098,2,1,11/17/99,,,,,,
2,29,15,Shaheen,1,1998,1,1,70,20,3,2905,10,11,1999,11/10/1999,15,11,1999,11/15/1999,367,6,1,,,,,,,
2,29,15,Shaheen,1,1998,1,1,49,38,3,3202,10,11,1999,11/10/1999,15,11,1999,11/15/1999,,7,,,,,,,,
2,29,15,Shaheen,1,1998,1,1,58,30,3,3202,10,11,1999,11/10/1999,15,11,1999,11/15/1999,1098,2,,,,,,,,
2,29,15,Shaheen,1,1998,1,1,70,20,3,3202,10,11,1999,11/10/1999,15,11,1999,11/15/1999,367,6,,,,,,,,
2,29,15,Shaheen,1,1998,1,1,61,40,1,9001,29,11,1999,11/29/1999,1,12,1999,12/1/1999,628,2,1,,,,,,,
2,29,15,Shaheen,1,1998,1,1,59,20,3,2902,,12,1999,12//1999,,12,1999,12//1999,,,AP Wire,03/16/00,,,,,,
2,29,15,Shaheen,1,1998,1,1,58,27,3,2906,15,1,2000,1/15/2000,17,1,2000,1/17/2000,1743,3,1,01/18/00,,,,,,
2,29,15,Shaheen,1,1998,1,1,58,27,3,,15,1,2000,1/15/2000,17,1,2000,1/17/2000,1743,3,,,,,,,,
2,29,15,Shaheen,1,1998,1,1,57,29,3,2902,13,3,2000,3/13/2000,14,3,2000,3/14/2000,600,,AP Wire,03/16/00,,,,,,
2,29,15,Shaheen,1,1998,1,1,68,,3,2902,6,4,2000,4/6/2000,10,4,2000,4/10/2000,600,3,9,,,,,,,
2,29,15,Shaheen,1,1998,2,1,56,28,3,2902,1,6,2000,6/1/2000,6,6,2000,6/6/2000,1100,2,2,,,,,,,
2,29,15,Shaheen,1,2000,2,1,61,29,3,2902,11,1,2001,1/11/2001,15,1,2001,1/15/2001,600,2,12,,,,,,,
2,29,15,Shaheen,1,1998,1,1,39,42,3,2902,15,2,2001,2/15/2001,19,2,2001,2/19/2001,600,2,,,,,,,,
2,29,15,Shaheen,1,2000,2,1,49,38,3,2902,25,3,2001,3/25/2001,27,3,2001,3/27/2001,400,2,12,,,,,,,
2,29,15,Shaheen,1,2000,2,1,55,40,3,2902,1,6,2001,6/1/2001,4,6,2001,6/4/2001,600,3,2,,,,,,,
2,29,15,Shaheen,1,2000,2,1,41,41,3,2902,6,9,2001,9/6/2001,10,9,2001,9/10/2001,600,3,2,,,,,,,
2,29,15,Shaheen,1,1998,2,1,54,41,3,2902,,12,2000,12//2000,,12,2000,12//2000,,,2,,,,,,,
2,29,15,Shaheen,1,1998,2,1,54,31,3,2902,,12,2000,12//2000,,12,2000,12//2000,,,2,,,,,,,
2,29,15,Shaheen,1,1998,2,1,39,42,3,2902,,2,2000,2//2000,,2,2000,2//2000,,,12,,,,,,,
2,29,15,Shaheen,1,2000,2,1,51,41,3,2902,,3,2001,3//2001,,3,2001,3//2001,,,2,,,,,,,
2,29,15,Shaheen,1,1998,2,1,66,23,3,2902,,6,1999,6//1999,,6,1999,6//1999,,,2,,,,,,,
2,29,15,Shaheen,1,1998,2,1,47,41,3,2902,,9,2000,9//2000,,9,2000,9//2000,,,2,,,,,,,
2,29,15,Shaheen,1,1998,2,1,66,23,3,2902,,9,1999,9//1999,,9,1999,9//1999,,,2,,,,,,,
2,29,15,Shaheen,1,1998,2,1,50,28,3,2902,,9,1999,9//1999,,9,1999,9//1999,,,2,,,,,,,
2,29,15,Shaheen,1,1998,2,1,38,35,3,2902,14,9,2002,9/14/2002,18,9,2002,9/18/2002,800,3,12,,,,,,,
2,29,15,Shaheen,1,1998,2,1,36,44,3,2902,14,9,2002,9/14/2002,18,9,2002,9/18/2002,800,3,12,,,,,,,
2,29,16,Benson,2,2002,1,1,55,6,3,9015,6,3,2003,3/6/2003,10,3,2003,3/10/2003,600,3,3,,,,,,,
2,29,16,Benson,2,2002,1,42,46,7,3,9015,6,3,2003,3/6/2003,10,3,2003,3/10/2003,600,3,16,,,,,,,
2,29,16,Benson,2,2002,1,1,48,22,3,2901,11,4,2003,4/11/2003,22,4,2003,4/22/2003,209,3,23,,,,,,,
2,29,16,Benson,2,2002,1,1,31,33,3,2903,27,4,2003,4/27/2003,1,5,2003,5/1/2003,600,1,16,,,,,,,
2,29,16,Benson,2,2002,1,1,44,32,1,9011,17,6,2003,6/17/2003,19,6,2003,6/19/2003,600,12,,,,,,,,
2,29,16,Benson,2,2002,1,56,44,38,1,9011,17,6,2003,6/17/2003,19,6,2003,6/19/2003,600,12,,,,,,,,
2,29,16,Benson,2,2002,1,1,53,25,3,2901,17,6,2003,6/17/2003,30,6,2003,6/30/2003,520,16,,,,,,,,
2,29,16,Benson,2,2002,1,1,59,24,3,2902,11,9,2003,9/11/2003,14,9,2003,9/14/2003,600,16,,,,,,,,
2,29,16,Benson,2,2002,1,1,49,33,3,2902,7,12,2003,12/7/2003,10,12,2003,12/10/2003,600,16,,,,,,,,
2,29,16,Benson,2,2002,1,1,58,22,3,9015,,6,2003,6//2003,,6,2003,6//2003,600,3,16,,,,,,,
2,29,16,Benson,2,2002,1,1,52,29,3,2901,4,2,2004,2/4/2004,12,2,2004,2/12/2004,511,3,16,,,,,,,
2,29,16,Benson,2,2002,1,1,43,31,3,9015,15,3,2004,3/15/2004,18,3,2004,3/18/2004,600,3,16,,,,,,,
2,29,16,Benson,2,2002,1,18,46,31,3,9015,15,3,2004,3/15/2004,18,3,2004,3/18/2004,600,3,16,,,,,,,
2,29,16,Benson,2,2002,1,1,54,28,3,2901,19,4,2004,4/19/2004,26,4,2004,4/26/2004,542,3,16,,,,,,,
2,29,16,Benson,2,2002,1,1,45,40,3,2901,6,7,2004,7/6/2004,20,7,2004,7/20/2004,459,1,16,,,,,,,
2,29,16,Benson,2,2002,1,1,40,52,3,2902,17,12,2004,12/17/2004,20,12,2004,12/20/2004,800,3,16,,,,,,,
2,29,16,Benson,2,2002,1,18,41,50,3,2902,17,12,2004,12/17/2004,20,12,2004,12/20/2004,800,3,16,,,,,,,
2,29,17,Lynch,1,2004,1,1,43,6,3,2901,1,2,2005,2/1/2005,8,2,2005,2/8/2005,544,3,16,,,,,,,
2,29,17,Lynch,1,2004,1,1,58,8,3,2902,27,3,2005,3/27/2005,30,3,2005,3/30/2005,600,3,16,,,,,,,
2,29,17,Lynch,1,2004,1,1,53,8,3,2901,24,4,2005,4/24/2005,2,5,2005,5/2/2005,502,3,16,,,,,,,
2,29,17,Lynch,1,2004,1,1,51,17,3,2902,27,6,2005,6/27/2005,29,6,2005,6/29/2005,534,2,16,,,,,,,
2,29,17,Lynch,1,2004,1,1,50,29,3,9023,6,5,2005,5/6/2005,8,5,2005,5/8/2005,600,3,32,,,,,,,
2,29,17,Lynch,1,2004,1,1,56,28,3,9023,10,6,2005,6/10/2005,12,6,2005,6/12/2005,600,3,32,,,,,,,
2,29,17,Lynch,1,2004,1,1,61,26,3,9023,8,7,2005,7/8/2005,9,7,2005,7/9/2005,600,3,32,,,,,,,
2,29,17,Lynch,1,2004,1,1,61,12,3,2907,7,7,2005,7/7/2005,17,7,2005,7/17/2005,1067,2,16,,,,,,,
2,29,17,Lynch,1,2004,1,1,58,27,3,9023,12,8,2005,8/12/2005,14,8,2005,8/14/2005,600,3,32,,,,,,,
2,29,17,Lynch,1,2004,1,1,65,27,3,9023,16,9,2005,9/16/2005,18,9,2005,9/18/2005,600,3,32,,,,,,,
2,29,17,Lynch,1,2004,1,1,70,21,3,9023,14,10,2005,10/14/2005,16,10,2005,10/16/2005,600,3,32,,,,,,,
2,29,17,Lynch,1,2004,1,1,71,9,3,2907,25,10,2005,10/25/2005,30,10,2005,10/30/2005,510,3,16,,,,,,,
2,29,17,Lynch,1,2004,1,1,69,23,3,9023,11,11,2005,11/11/2005,13,11,2005,11/13/2005,600,3,32,,,,,,,
2,29,17,Lynch,1,2004,1,1,58,28,10,9011,20,11,2005,11/20/2005,22,11,2005,11/22/2005,600,1,16,,,,,,,
2,29,17,Lynch,1,2004,1,1,69,21,3,9023,9,12,2005,12/9/2005,11,12,2005,12/11/2005,600,3,32,,,,,,,
2,29,17,Lynch,1,2004,1,1,67,25,3,9023,13,1,2006,1/13/2006,15,1,2006,1/15/2006,600,3,32,,,,,,,
2,29,17,Lynch,1,2004,1,1,70,20,3,9023,10,2,2006,2/10/2006,12,2,2006,2/12/2006,600,3,32,,,,,,,
2,29,17,Lynch,1,2004,1,1,64,26,3,9023,10,3,2006,3/10/2006,12,3,2006,3/12/2006,600,3,32,,,,,,,
2,29,17,Lynch,1,2004,1,1,57,26,3,9015,27,3,2006,3/27/2006,30,3,2006,3/30/2006,600,3,16,,,,,,,
2,29,17,Lynch,1,2004,1,1,66,24,3,9023,7,4,2006,4/7/2006,9,4,2006,4/9/2006,600,3,32,,,,,,,
2,29,17,Lynch,1,2004,1,1,73,6,3,2907,20,4,2006,4/20/2006,27,4,2006,4/27/2006,489,3,16,,,,,,,
2,29,17,Lynch,1,2004,1,1,71,21,3,9023,12,5,2006,5/12/2006,14,5,2006,5/14/2006,600,3,32,,,,,,,
2,29,17,Lynch,1,2004,1,1,72,22,3,9023,9,6,2006,6/9/2006,11,6,2006,6/11/2006,600,3,32,,,,,,,
2,29,17,Lynch,1,2004,1,1,70,21,3,9023,14,7,2006,7/14/2006,16,7,2006,7/16/2006,600,3,32,,,,,,,
2,29,17,Lynch,1,2004,1,1,79,6,3,2907,21,7,2006,7/21/2006,31,7,2006,7/31/2006,498,3,16,,,,,,,
2,29,17,Lynch,1,2004,1,1,72,20,3,9023,11,8,2006,8/11/2006,13,8,2006,8/13/2006,600,3,32,,,,,,,
2,29,17,Lynch,1,2004,1,1,74,20,3,9023,14,9,2006,9/14/2006,17,9,2006,9/17/2006,600,3,32,,,,,,,
2,29,17,Lynch,1,2004,1,1,77,9,3,2907,15,9,2006,9/15/2006,24,9,2006,9/24/2006,504,3,16,,,,,,,
2,29,17,Lynch,1,2004,1,1,68,21,3,2902,25,9,2006,9/25/2006,27,9,2006,9/27/2006,600,3,16,,,,,,,
2,29,17,Lynch,1,2004,1,1,74,21,3,9023,12,10,2006,10/12/2006,15,10,2006,10/15/2006,600,3,32,,,,,,,
2,29,17,Lynch,1,2004,1,1,45,49,3,9023,8,11,2006,11/8/2006,11,11,2006,11/11/2006,600,3,32,,,,,,,
2,29,17,Lynch,1,2006,2,1,77,6,3,2907,1,2,2007,2/1/2007,5,2,2007,2/5/2007,538,3,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,59,11,3,2902,25,3,2007,3/25/2007,28,3,2007,3/28/2007,600,3,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,80,7,3,2907,27,3,2007,3/27/2007,1,4,2007,4/1/2007,515,3,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,64,20,3,2902,23,6,2007,6/23/2007,26,6,2007,6/26/2007,600,3,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,62,25,6,9011,9,7,2007,7/9/2007,11,7,2007,7/11/2007,600,1,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,76,13,3,2907,9,7,2007,7/9/2007,17,7,2007,7/17/2007,524,3,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,58,24,3,2902,14,9,2007,9/14/2007,17,9,2007,9/17/2007,600,3,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,72,14,3,2908,4,10,2007,10/4/2007,9,10,2007,10/9/2007,507,3,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,49,23,3,2902,16,12,2007,12/16/2007,19,12,2007,12/19/2007,600,3,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,73,12,5,2907,18,1,2008,1/18/2008,27,1,2008,1/27/2008,554,3,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,55,21,3,2902,14,3,2008,3/14/2008,17,3,2008,3/17/2008,600,3,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,74,13,3,2907,25,4,2008,4/25/2008,30,4,2008,4/30/2008,497,3,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,48,24,3,2902,23,6,2008,6/23/2008,26,6,2008,6/26/2008,600,3,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,72,13,3,2907,11,7,2008,7/11/2008,20,7,2008,7/20/2008,512,3,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,51,19,3,2902,27,12,2008,12/27/2008,29,12,2008,12/29/2008,600,3,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,74,12,3,2907,5,2,2009,2/5/2009,9,2,2009,2/9/2009,619,3,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,47,20,3,2902,27,3,2009,3/27/2009,30,3,2009,3/30/2009,600,3,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,70,15,3,2907,13,4,2009,4/13/2009,22,4,2009,4/22/2009,503,3,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,54,9,5,2904,27,4,2009,4/27/2009,1,5,2009,5/1/2009,403,2,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,63,27,3,2907,24,6,2009,6/24/2009,1,7,2009,7/1/2009,558,3,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,61,,76,9011,13,7,2009,7/13/2009,15,7,2009,7/15/2009,600,1,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,37,40,3,2902,25,9,2009,9/25/2009,29,9,2009,9/29/2009,600,3,16,,,,,,,
2,29,17,Lynch,1,2006,2,1,66,23,5,2907,25,9,2009,9/25/2009,2,10,2009,10/2/2009,502,3,16,,,,,,,
2,30,4,Hughes,1,1966,2,1,54,39,10,9007,1,9,1964,9/1/1964,1,9,1964,9/1/1964,367,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,25,53,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,698,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,28,41,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,697,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,28,59,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,693,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,31,35,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,694,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,32,36,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,697,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,33,25,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,691,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,36,27,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,697,2,,,,,,,,
2,30,4,Hughes,1,1966,2,1,36,27,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,697,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,37,48,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,691,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,39,38,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,692,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,44,31,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,697,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,44,40,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,695,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,45,32,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,693,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,48,32,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,694,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,49,30,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,696,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,50,23,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,698,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,51,27,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,694,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,53,28,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,693,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,58,30,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,693,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,62,25,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,694,2,,,,,,,,
2,30,4,Hughes,1,1966,2,,66,27,10,9007,1,10,1965,10/1/1965,1,10,1965,10/1/1965,694,2,,,,,,,,
2,30,4,Hughes,1,1966,2,1,59,33,10,9007,1,10,1966,10/1/1966,1,10,1966,10/1/1966,709,2,,,,,,,,
2,30,7,Kean,2,1986,2,1,52,38,6,3001,1,10,1983,10/1/1983,1,10,1983,10/1/1983,810,3,,,,,,,,
2,30,7,Kean,2,1986,2,1,57,36,6,3001,1,4,1984,4/1/1984,1,4,1984,4/1/1984,808,3,,,,,,,,
2,30,7,Kean,2,1986,2,1,67,28,6,3001,1,4,1985,4/1/1985,1,4,1985,4/1/1985,1006,3,,,,,,,,
2,30,7,Kean,2,1986,2,1,69,26,6,3001,1,4,1985,4/1/1985,1,4,1985,4/1/1985,504,3,,,,,,,,
2,30,7,Kean,2,1986,2,1,75,22,6,3001,1,8,1985,8/1/1985,1,8,1985,8/1/1985,813,3,,,,,,,,
2,30,7,Kean,2,1981,1,1,80,19,1,3001,,9,1985,9//1985,,9,1985,9//1985,964,,,,,,,,,
2,30,7,Kean,2,1986,2,1,79,20,1,3001,1,9,1985,9/1/1985,1,9,1985,9/1/1985,483,3,,,,,,,,
2,30,7,Kean,2,1986,2,1,80,19,6,3001,1,9,1985,9/1/1985,1,9,1985,9/1/1985,964,3,,,,,,,,
